@relation people_2D-weka.filters.unsupervised.instance.RemovePercentage-P20.0

@attribute n_points numeric
@attribute std numeric
@attribute mean_deviation numeric
@attribute width numeric
@attribute linearity numeric
@attribute circularity numeric
@attribute radius numeric
@attribute boundary_length numeric
@attribute boundary_regularity numeric
@attribute mean_curvaure numeric
@attribute angular_difference numeric
@attribute person {-1,1}

@data
31,0.42427,0.17338,0.69382,0.095613,0.000544,3.2108,0.70775,0.007463,390.8,-0.005841,-1
10,0.23541,0.049683,0.17496,0.081277,0.000166,0.14722,0.18832,0.001995,111.55,-0.086207,-1
38,0.19001,0.035075,0.15377,0.58646,0.001483,0.071805,0.21236,0.007844,4436.4,0.057694,1
28,0.2944,0.082209,0.31802,0.52404,0.00053,0.22056,0.35279,0.00539,410.3,0.006994,-1
49,0.46848,0.21494,0.84629,0.16435,0.008483,2.0299,0.85805,0.000846,450.68,0.005496,-1
13,0.30244,0.084347,0.3109,0.05845,0.000429,0.53874,0.32045,0.004342,140.3,-0.001855,-1
12,0.26582,0.068566,0.19308,0.34021,0.001964,0.078978,0.28188,0.01554,215.67,-0.000406,-1
20,0.32915,0.10042,0.38971,0.49874,0.000928,0.24879,0.47532,0.014863,462.45,-0.080649,-1
34,0.49638,0.23788,0.90354,0.16616,0.008347,2.0378,0.94818,0.011182,294.38,0.057951,-1
13,0.31201,0.089519,0.33004,0.053299,0.00068,0.54716,0.33331,0.000855,53.14,0.003502,-1
8,0.17173,0.025965,0.08642,0.040929,0.000157,0.054818,0.1008,0.007646,216.07,0.16654,-1
58,0.45251,0.2015,0.75184,1.7168,0.41261,0.25993,1.01,0.017062,1270.5,-0.005567,-1
31,0.28588,0.079304,0.25894,0.32208,0.036797,0.098452,0.43965,0.016913,1130.5,-0.009428,-1
32,0.19715,0.037671,0.15156,0.10864,0.001225,0.11175,0.17726,0.003748,1640.4,0.065427,1
32,0.42587,0.17488,0.68791,0.14133,0.000516,2.6291,0.69717,0.007057,320.68,0.001403,-1
5,0.1889,0.028945,0.078323,0.055331,0.000364,0.031988,0.10698,0.007663,103.96,-0.090751,-1
33,0.17949,0.031259,0.12844,0.14818,0.001206,0.08031,0.15521,0.003245,2535.1,0.067402,1
36,0.33,0.10464,0.38016,3.2419,0.001369,0.19406,0.47833,0.00512,895.36,-0.005961,-1
51,0.47774,0.22368,0.88338,0.47638,0.003864,3.0668,0.89846,0.001176,502.37,0.002383,-1
13,0.30343,0.084583,0.30652,0.055766,0.000938,0.39556,0.31799,0.005006,162.53,-0.039559,-1
13,0.27172,0.067457,0.24383,0.30948,0.010332,0.07761,0.41452,0.029442,236.92,-0.055509,-1
21,0.33188,0.10285,0.37838,0.57958,0.003753,0.21865,0.4953,0.012603,477.14,-0.06711,-1
34,0.49544,0.23691,0.89297,0.16457,0.043982,0.915,0.95429,0.01137,389.14,0.065976,-1
13,0.31213,0.089712,0.33066,0.040334,0.005134,0.22954,0.33516,0.001008,79.159,-0.002568,-1
8,0.17111,0.024391,0.087869,0.063165,0.00005,0.049706,0.10602,0.009936,163.04,0.23755,-1
58,0.45275,0.20172,0.75579,1.7174,0.41081,0.25902,0.99439,0.016902,932.29,-0.006028,-1
31,0.28679,0.079535,0.2841,0.17187,0.027901,0.11495,0.34013,0.005327,952.16,0.038895,-1
30,0.19516,0.036822,0.13984,0.075231,0.013585,0.042805,0.15896,0.001199,2181.2,0.021066,1
30,0.39514,0.14989,0.5467,0.14116,0.008354,0.70488,0.5724,0.006598,469.69,-0.03659,-1
30,0.19088,0.036758,0.11758,0.51634,0.001647,0.047193,0.17731,0.004893,2143.2,0.066934,1
10,0.2292,0.047288,0.16736,0.035893,0.001247,0.10731,0.17211,0.001417,108.82,-0.005454,-1
37,0.33405,0.10637,0.39837,2.7286,0.001065,0.20056,0.54925,0.006953,1157.6,0.061959,-1
52,0.48216,0.22798,0.89928,0.94935,0.006017,2.4181,0.9394,0.00217,633.69,0.025915,-1
13,0.30429,0.084915,0.31328,0.05717,0.001189,0.37211,0.32515,0.005502,146.34,-0.055251,-1
12,0.26691,0.067495,0.19329,0.34368,0.001795,0.080296,0.28653,0.014219,211.82,0.048946,-1
20,0.32492,0.098427,0.38343,0.50474,0.001344,0.24227,0.44836,0.016328,238.54,-0.073697,-1
34,0.49442,0.23665,0.89994,0.16798,0.007538,2.0637,0.94625,0.012026,377.65,0.059953,-1
13,0.31197,0.089772,0.33021,0.052908,0.007716,0.18614,0.33666,0.000939,85.494,-0.008405,-1
8,0.16863,0.02477,0.08356,0.055616,0.000158,0.047839,0.10683,0.010304,253.13,0.28795,-1
58,0.45249,0.20144,0.75253,1.7113,0.39627,0.26227,0.99035,0.016697,984.05,-0.009869,-1
31,0.28756,0.079942,0.28262,0.17415,0.054473,0.093948,0.36056,0.008262,906.31,0.041196,-1
29,0.19924,0.038269,0.14217,0.10124,0.011113,0.045469,0.1686,0.002319,1574.8,0.072425,1
27,0.35704,0.12253,0.41267,0.15837,0.10628,0.14423,0.49525,0.006331,522.01,-0.093064,-1
29,0.19382,0.037211,0.12058,0.53449,0.002705,0.046221,0.18961,0.005444,2346.7,0.024798,1
15,0.28127,0.07359,0.26946,0.12964,0.002117,0.24135,0.28085,0.002676,172.35,-0.005698,-1
35,0.32434,0.10063,0.37111,1.6394,0.0009,0.19104,0.47416,0.004667,772.02,0.040418,-1
52,0.48208,0.22787,0.8964,1.7631,0.011081,1.7932,0.94108,0.002801,529.59,0.018405,-1
13,0.30136,0.083402,0.3102,0.046365,0.000288,0.66087,0.31631,0.003473,119.66,-0.014521,-1
12,0.26139,0.06193,0.19324,0.26261,0.001484,0.084794,0.27236,0.012692,198.08,0.089608,-1
21,0.33014,0.10155,0.37367,0.67124,0.002,0.20236,0.47795,0.015904,383.13,-0.070114,-1
34,0.49395,0.23616,0.88571,0.16426,0.03569,1.0128,0.94242,0.010066,305.79,0.064113,-1
13,0.31105,0.089246,0.32927,0.05315,0.003894,0.25695,0.33521,0.000859,59.393,-0.022879,-1
9,0.17903,0.028257,0.093214,0.06022,0.000124,0.054313,0.10792,0.006082,218.72,0.16669,-1
58,0.45273,0.20179,0.75541,1.7148,0.42645,0.25593,0.98814,0.016198,1122,-0.006028,-1
32,0.29141,0.082251,0.28686,0.21218,0.035323,0.11048,0.36445,0.005782,1342.7,0.00394,-1
27,0.19713,0.037382,0.13938,0.080315,0.011667,0.043859,0.16339,0.002097,1951.4,0.031471,1
32,0.40116,0.15523,0.56826,0.16825,0.008263,0.76727,0.60161,0.0067,578.21,-0.040393,-1
27,0.19275,0.035848,0.12351,0.50493,0.002608,0.04809,0.20436,0.005119,1686.1,0.096759,1
13,0.2596,0.062122,0.22706,0.10166,0.007248,0.093925,0.23273,0.001267,124.25,-0.005625,-1
35,0.32423,0.10036,0.37116,2.2186,0.000828,0.18876,0.47995,0.006663,720.57,0.039133,-1
52,0.48216,0.22801,0.89775,1.3751,0.007967,2.1685,0.93043,0.001862,587.34,0.012815,-1
13,0.30418,0.084833,0.30908,0.060612,0.00031,0.56632,0.3151,0.00364,108.33,0.010762,-1
12,0.26134,0.064441,0.19418,0.28014,0.001765,0.083269,0.28512,0.011746,272.64,0.17059,-1
21,0.33183,0.10347,0.39596,0.62436,0.001178,0.22694,0.47602,0.015348,204.43,-0.071583,-1
34,0.49696,0.23906,0.90809,0.18655,0.014287,1.5885,0.97301,0.0136,434.23,0.06846,-1
13,0.3118,0.089491,0.33044,0.03453,0.001957,0.36863,0.33241,0.000539,38.63,-0.005625,-1
9,0.16905,0.024873,0.085258,0.062665,0.000043,0.050306,0.10413,0.005661,218.83,0.23629,-1
58,0.45213,0.20122,0.75326,1.7063,0.37728,0.26684,0.98392,0.015547,1209.6,-0.005936,-1
33,0.29705,0.085554,0.29898,0.20314,0.037943,0.11813,0.37921,0.005784,1072.1,0.003876,-1
27,0.20705,0.041179,0.20538,0.20147,0.001963,0.1323,0.24577,0.015273,1545.9,0.074786,1
34,0.42707,0.1762,0.66029,0.1513,0.00515,1.3273,0.68759,0.006405,522.89,-0.038362,-1
25,0.18356,0.032313,0.11557,0.39259,0.003549,0.044614,0.19458,0.005517,1321.9,0.077328,1
12,0.25078,0.05765,0.20629,0.1139,0.003757,0.10217,0.21309,0.00157,145.83,-0.005578,-1
33,0.31286,0.093204,0.34536,1.3584,0.000941,0.18302,0.4265,0.003189,841.81,0.037432,-1
3,0.11805,0.009282,0.027844,0.000057,0,2.269,0.027845,0,0.44072,-0.003068,-1
50,0.47332,0.21954,0.86878,0.86446,0.025053,1.2397,0.89785,0.002074,532.81,-0.007979,-1
13,0.30195,0.083644,0.31323,0.061222,0.00063,0.48493,0.32535,0.005654,162.53,-0.029098,-1
12,0.26103,0.064437,0.19335,0.28936,0.001653,0.083035,0.27882,0.012891,269.74,0.15691,-1
17,0.31086,0.08834,0.33877,0.33204,0.001402,0.22326,0.39674,0.016363,278.97,-0.082787,-1
34,0.49754,0.23944,0.90965,0.16873,0.021066,1.3314,0.97399,0.012286,335.22,0.070406,-1
13,0.31323,0.090244,0.32993,0.080299,0.002115,0.32275,0.33653,0.001282,73.13,-0.002574,-1
9,0.17411,0.026132,0.086864,0.086531,0.000165,0.042953,0.11597,0.008771,312.15,0.19636,-1
58,0.45279,0.20159,0.75577,1.7243,0.4181,0.2574,0.99206,0.016543,961.32,-0.006028,-1
34,0.30067,0.087737,0.29989,0.24882,0.033037,0.12878,0.41046,0.007133,1181.4,-0.005626,-1
26,0.1965,0.037139,0.13553,0.10608,0.001561,0.088181,0.16585,0.003173,1729.9,0.075449,1
36,0.44302,0.19002,0.69811,0.18645,0.019022,0.84273,0.72286,0.006112,470.06,-0.034288,-1
23,0.17711,0.029739,0.11219,0.25012,0.00093,0.05276,0.15488,0.004112,993.33,0.085657,1
12,0.25027,0.057344,0.20602,0.10295,0.001165,0.16789,0.21343,0.002609,121.53,-0.005578,-1
32,0.30639,0.089267,0.34013,1.3097,0.00065,0.18193,0.44217,0.008054,772.45,0.066645,-1
51,0.47782,0.22379,0.88287,0.2327,0.039738,1.0613,0.89528,0.000917,467.15,0.003301,-1
13,0.30313,0.084424,0.31043,0.052549,0.0002,0.69132,0.31764,0.004023,124.95,0.033683,-1
10,0.24934,0.05753,0.15901,0.19834,0.001865,0.065941,0.2375,0.013733,130.52,0.16158,-1
17,0.31336,0.08984,0.37296,0.3402,0.002776,0.24155,0.43009,0.0173,358.12,-0.087964,-1
34,0.49676,0.2385,0.91286,0.19015,0.00695,2.1497,0.96172,0.013958,423.33,0.061158,-1
13,0.31197,0.089611,0.32931,0.060492,0.012189,0.14832,0.33398,0.00068,61.235,0.000415,-1
9,0.17911,0.027756,0.0853,0.097119,0.000312,0.0378,0.11647,0.008343,235.46,0.16189,-1
58,0.45227,0.20163,0.75466,1.7032,0.41184,0.25938,0.97921,0.015675,892.66,-0.011074,-1
35,0.30508,0.090273,0.3128,0.25295,0.021344,0.16676,0.41313,0.006077,1332.4,-0.006758,-1
27,0.2016,0.039316,0.18026,0.1543,0.002152,0.11167,0.21809,0.011544,1676.3,0.089943,1
33,0.42674,0.17593,0.65148,0.14807,0.04481,0.4643,0.67424,0.006362,412.34,-0.033771,-1
23,0.18008,0.031019,0.11564,0.25134,0.002237,0.048976,0.17409,0.003721,1113.6,0.096604,1
13,0.26091,0.062671,0.22398,0.18839,0.013287,0.07487,0.23301,0.001757,133.15,-0.005396,-1
34,0.3174,0.096496,0.35838,1.4743,0.000596,0.19151,0.44873,0.004321,749.61,0.04924,-1
49,0.46879,0.21523,0.84745,0.22498,0.23389,0.39107,0.8647,0.001975,467.77,-0.000332,-1
13,0.30017,0.082861,0.30914,0.053782,0.000344,0.56269,0.31529,0.00342,107.14,-0.002186,-1
10,0.25335,0.060588,0.15928,0.22177,0.002071,0.06419,0.24731,0.015243,158.65,0.053538,-1
21,0.32609,0.099361,0.3817,0.53435,0.001741,0.23583,0.45998,0.014389,299.84,-0.066235,-1
34,0.49475,0.23677,0.87794,0.168,0.044591,0.89476,0.94459,0.011435,300.84,0.067781,-1
13,0.31101,0.089261,0.33007,0.029188,0.013921,0.14135,0.33176,0.000379,44.214,-0.005625,-1
9,0.17603,0.026315,0.093522,0.084098,0.000105,0.051994,0.12502,0.012039,301.26,0.28077,-1
58,0.45216,0.20157,0.75184,1.6913,0.38634,0.26428,0.97208,0.014859,931.33,-0.018026,-1
36,0.31033,0.093637,0.3115,0.30008,0.057473,0.12029,0.47255,0.012257,942.29,-0.007923,-1
28,0.20476,0.040552,0.15193,0.20972,0.006194,0.071048,0.28528,0.016096,1679.7,0.10488,1
32,0.42928,0.17791,0.65898,0.11406,0.090859,0.33187,0.67927,0.006011,295.04,-0.03854,-1
24,0.18515,0.032676,0.12282,0.27419,0.001434,0.056743,0.17859,0.004074,1762.7,0.079854,1
11,0.23894,0.051826,0.1868,0.05497,0.00333,0.087155,0.19406,0.002229,142.69,-0.005522,-1
34,0.31613,0.096286,0.3561,1.6385,0.001293,0.19157,0.4402,0.003934,880.55,0.055569,-1
51,0.47763,0.22361,0.8808,0.28278,0.018766,1.521,0.90535,0.001939,590.32,0.001453,-1
13,0.30327,0.084291,0.30949,0.070746,0.001077,0.36184,0.31882,0.004549,122.77,-0.041709,-1
11,0.25911,0.063151,0.1772,0.24758,0.001959,0.07363,0.26919,0.015052,221.37,0.15925,-1
21,0.33118,0.10338,0.38418,0.4646,0.00133,0.26348,0.47421,0.011416,499.82,-0.066672,-1
34,0.49737,0.23874,0.88164,0.14312,0.22479,0.4098,0.93478,0.009914,293.84,0.060482,-1
13,0.31161,0.089401,0.32973,0.038588,0.003027,0.29595,0.33192,0.000487,34.908,0.003514,-1
9,0.18849,0.029819,0.099333,0.085451,0.000123,0.054492,0.12103,0.009596,224.76,0.19133,-1
58,0.45231,0.20132,0.75724,1.6755,0.3987,0.26201,0.98564,0.016,932.07,-0.006028,-1
39,0.32587,0.10336,0.37274,0.20912,0.021636,0.23895,0.43783,0.004386,1150.1,0.012046,-1
27,0.19512,0.036556,0.13908,0.092123,0.004875,0.056149,0.16614,0.002154,1751.9,0.081577,1
29,0.4145,0.16534,0.64247,0.089636,0.000504,2.7996,0.65257,0.007307,333.92,0.008042,-1
3,0.13991,0.013037,0.03911,0.00008,0,3.187,0.03911,0,0.31377,-0.003068,-1
24,0.18649,0.033242,0.12406,0.2996,0.002058,0.054575,0.19015,0.00569,1181.3,0.075839,1
9,0.21741,0.041827,0.14635,0.046114,0.0033,0.052573,0.15162,0.000929,76.221,0.02101,-1
33,0.31112,0.092983,0.34348,1.3121,0.000888,0.18779,0.41874,0.004058,860.02,0.043854,-1
49,0.46872,0.21516,0.84823,0.20047,0.01707,1.4554,0.86273,0.001727,488.9,0.004607,-1
13,0.30178,0.083408,0.30008,0.074931,0.000472,0.44104,0.30563,0.003233,87.118,-0.00742,-1
10,0.25207,0.058375,0.15803,0.21503,0.001795,0.065501,0.24533,0.013889,131.87,0.13704,-1
17,0.30899,0.087087,0.33332,0.36766,0.001681,0.20739,0.38301,0.017972,234.92,-0.05378,-1
34,0.49434,0.23684,0.88204,0.17234,0.03172,1.063,0.93518,0.01084,334.85,0.05971,-1
13,0.3124,0.089705,0.33016,0.060929,0.001177,0.43151,0.33449,0.001388,44.724,0.003507,-1
8,0.18361,0.029281,0.094686,0.044151,0.000114,0.063321,0.1042,0.005807,95.026,0.1543,-1
58,0.45268,0.20212,0.75598,1.7202,0.44789,0.25209,0.98618,0.016149,1099.1,-0.001941,-1
42,0.34,0.1128,0.41437,0.20382,0.034256,0.24333,0.48089,0.004706,1532.7,0.026339,-1
28,0.19733,0.0377,0.12868,0.14587,0.009702,0.046403,0.20899,0.009273,1990,0.090843,1
25,0.39359,0.14844,0.57284,0.083279,0.000965,1.7778,0.58476,0.007934,344.29,0.003439,-1
6,0.19569,0.03172,0.10429,0.047544,0.000033,0.073601,0.11413,0.005939,40.571,-0.1941,-1
24,0.1866,0.033372,0.12492,0.26703,0.002674,0.053558,0.17519,0.003578,1166,0.045284,1
6,0.18055,0.027164,0.090382,0.003732,0.000078,0.11018,0.090583,0.000111,18.75,-0.004909,-1
33,0.31245,0.093303,0.34809,1.6759,0.000743,0.18176,0.44788,0.006424,822,0.037155,-1
49,0.4686,0.21504,0.84885,0.20043,0.029353,1.113,0.86045,0.00107,467.36,0.005468,-1
13,0.30336,0.084407,0.31428,0.062372,0.000113,0.69888,0.32092,0.003869,117.23,0.026582,-1
12,0.27112,0.072092,0.19418,0.36418,0.002674,0.077279,0.3031,0.01907,224.18,0.045258,-1
21,0.33103,0.10204,0.38063,0.60964,0.001955,0.2221,0.49383,0.016057,444.52,-0.070131,-1
34,0.49706,0.23866,0.90208,0.14816,0.013508,1.6237,0.95638,0.010369,355.31,0.066039,-1
13,0.31256,0.089742,0.33013,0.071149,0.001028,0.4385,0.33578,0.001692,66.123,0.003497,-1
7,0.17503,0.025207,0.092103,0.0436,0.000031,0.06944,0.10256,0.012499,101.33,0.21973,-1
58,0.45216,0.2016,0.75499,1.6912,0.3849,0.26504,0.97709,0.015433,1033.9,0.001767,-1
46,0.35125,0.12045,0.41372,0.74234,0.042029,0.21435,0.56729,0.007504,1411.4,0.001863,-1
29,0.20442,0.040776,0.12896,0.3236,0.0079,0.0507,0.23863,0.007991,1717.6,0.079234,1
20,0.36408,0.12592,0.47479,0.05417,0.001527,0.98078,0.48582,0.007823,269.88,-0.006407,-1
7,0.20389,0.03496,0.12187,0.042967,0.000035,0.10961,0.12878,0.003102,50.651,-0.13402,-1
25,0.18918,0.034351,0.12875,0.19124,0.00452,0.050603,0.16689,0.003013,1161.2,0.052131,1
4,0.15555,0.018147,0.054376,0.001268,0.000002,0.21277,0.054425,0.000059,9.0852,0.014301,-1
33,0.31176,0.093259,0.34484,1.6301,0.000796,0.18414,0.43683,0.005034,939.5,0.035309,-1
49,0.46874,0.21517,0.84972,0.18541,0.02763,1.1483,0.86367,0.001758,393.62,0.017696,-1
13,0.3031,0.08441,0.3067,0.052398,0.000451,0.54086,0.31258,0.003562,104.11,0.009109,-1
11,0.25926,0.062745,0.17577,0.25361,0.002253,0.070821,0.26829,0.01579,203.39,0.12013,-1
20,0.32817,0.099812,0.36666,0.59402,0.000965,0.21088,0.4478,0.015562,322.24,-0.083584,-1
34,0.49872,0.24079,0.89021,0.17282,0.084677,0.66919,0.9564,0.011884,419.16,0.060938,-1
13,0.31136,0.089194,0.33002,0.058755,0.0002,0.72953,0.33429,0.001242,52.818,0.003493,-1
6,0.17105,0.02367,0.079132,0.031869,0.000031,0.056911,0.087167,0.01063,85.025,0.23273,-1
58,0.45284,0.20194,0.75217,1.7217,0.41219,0.25977,0.99414,0.016232,1061.7,-0.015418,-1
55,0.38316,0.14327,0.5326,1.1227,0.025407,0.37754,0.68995,0.007978,1658.1,0.018521,-1
28,0.20867,0.041734,0.12113,0.45539,0.003578,0.049267,0.21734,0.004838,1413.4,0.086426,1
12,0.29454,0.07953,0.29799,0.049516,0.000152,0.66345,0.30784,0.010223,156.81,0.039894,-1
9,0.22337,0.044066,0.15741,0.029388,0.000094,0.22373,0.16292,0.001319,99.325,-0.11011,-1
24,0.18682,0.033266,0.12457,0.23006,0.008176,0.037978,0.16225,0.003447,1020.2,0.039073,1
33,0.31262,0.094002,0.34347,1.8108,0.001579,0.17835,0.43214,0.004775,839.35,0.029498,-1
49,0.46857,0.21503,0.84687,0.17954,0.008809,1.9956,0.86163,0.001178,536.19,0.000737,-1
13,0.30228,0.083845,0.30996,0.047864,0.000213,0.69813,0.31785,0.004342,138.06,0.041317,-1
11,0.26208,0.063416,0.1768,0.29132,0.002348,0.071721,0.27492,0.016615,175.91,0.14262,-1
14,0.30071,0.08198,0.30992,0.2139,0.000766,0.23034,0.33565,0.013768,185.79,-0.069944,-1
34,0.49638,0.2376,0.89645,0.15803,0.017872,1.4211,0.95625,0.011577,378.63,0.063606,-1
13,0.31116,0.089297,0.33008,0.040229,0.000765,0.5464,0.33559,0.00099,88.872,0.018174,-1
6,0.16836,0.023684,0.076553,0.02248,0.000041,0.067013,0.082838,0.009035,142.23,0.24854,-1
58,0.45255,0.20186,0.75605,1.713,0.44007,0.25382,0.9789,0.015613,1058.2,-0.009852,-1
71,0.4444,0.19431,0.76504,1.1929,0.35271,0.33042,0.93487,0.006851,2139.7,0.012281,-1
29,0.19966,0.037367,0.11537,0.60877,0.001646,0.049291,0.20552,0.00601,1744.5,0.038921,1
5,0.18278,0.026813,0.077998,0.035396,0.000132,0.040262,0.09142,0.002812,83.316,-0.15372,-1
25,0.18935,0.034219,0.12758,0.21897,0.006874,0.040227,0.16256,0.003034,1341.6,0.041075,1
35,0.32298,0.10003,0.37172,2.1796,0.000962,0.19224,0.47976,0.005698,876.88,0.051787,-1
52,0.48212,0.22796,0.89797,0.81508,0.00649,2.3676,0.94407,0.003518,511.93,0.018175,-1
13,0.30993,0.087845,0.31268,0.093237,0.001335,0.33415,0.32683,0.005521,137.47,-0.075493,-1
13,0.27415,0.069199,0.25114,0.27084,0.019529,0.078792,0.37965,0.026514,292,0.033824,-1
21,0.33079,0.10114,0.37811,0.62693,0.002116,0.21504,0.48604,0.014453,435.41,-0.064352,-1
34,0.49755,0.23859,0.8845,0.18218,0.039703,0.96052,0.95305,0.013828,462.19,0.056504,-1
13,0.31211,0.089679,0.33002,0.044788,0.002283,0.33404,0.33401,0.000895,70.56,0.003507,-1
6,0.17019,0.023475,0.082281,0.039731,0.000026,0.055291,0.093452,0.016042,102.56,0.27045,-1
58,0.4526,0.20158,0.75396,1.7036,0.40208,0.26164,0.98612,0.016664,1032.5,-0.012245,-1
86,0.51527,0.25981,1.0524,1.482,0.20079,0.85008,1.2548,0.007391,2707.3,0.009981,-1
46,0.36156,0.11694,0.29778,1.1864,0.023979,0.14424,0.53775,0.021352,3016.9,0.022093,1
34,0.31871,0.096955,0.35806,1.7947,0.000961,0.18351,0.4724,0.006442,924.06,0.049275,-1
49,0.46868,0.21512,0.84995,0.15683,0.010377,1.8578,0.86146,0.001375,439.91,0.010971,-1
13,0.30287,0.084281,0.30412,0.061191,0.000859,0.40794,0.31204,0.004313,146.93,-0.018707,-1
12,0.26694,0.064743,0.19451,0.2979,0.001721,0.083016,0.28944,0.015898,218.15,0.10198,-1
17,0.31057,0.089859,0.34236,0.31401,0.000845,0.25204,0.38639,0.014712,347.53,-0.036587,-1
34,0.4947,0.23644,0.88847,0.16189,0.019655,1.3516,0.95099,0.011174,357.66,0.064868,-1
13,0.31221,0.08966,0.32954,0.058706,0.001424,0.39889,0.33303,0.000784,37.437,0.000468,-1
6,0.17998,0.026227,0.077813,0.029343,0.000114,0.044547,0.087198,0.010465,96.428,0.21189,-1
58,0.45256,0.20168,0.75334,1.7393,0.39306,0.26373,0.98687,0.015312,1200.2,-0.017202,-1
95,0.56675,0.31262,1.3607,2.1228,0.072588,1.8529,1.5494,0.008856,2338.1,0.019772,-1
3,0.13978,0.013012,0.039037,0.00008,0,3.181,0.039037,0,0.31437,-0.003068,-1
31,0.17849,0.030375,0.11499,0.84794,0.001903,0.056766,0.24296,0.017687,2465.4,0.089389,1
5,0.10853,0.00938,0.032177,0.007482,0.00001,0.026983,0.034878,0.004568,284.75,0.20556,1
34,0.31673,0.096349,0.35507,2.6725,0.001004,0.19508,0.44322,0.004369,1140.7,0.022942,-1
49,0.46875,0.21519,0.85004,0.17563,0.014605,1.5715,0.86903,0.001863,502.91,0.019538,-1
13,0.304,0.08468,0.31826,0.064644,0.000148,0.62811,0.32642,0.005633,108.76,0.030153,-1
15,0.2943,0.080073,0.29484,0.29785,0.019318,0.1077,0.40861,0.023221,277.89,0.042389,-1
20,0.32815,0.10047,0.38882,0.46083,0.002986,0.24754,0.48144,0.017248,338.96,-0.091965,-1
34,0.49681,0.23852,0.88571,0.16195,0.027899,1.1442,0.95269,0.010976,384.16,0.0627,-1
13,0.31076,0.089117,0.32886,0.057231,0.015139,0.13518,0.33288,0.000514,47.562,0.012249,-1
7,0.18514,0.028422,0.087843,0.023787,0.00018,0.057024,0.093706,0.008102,129.66,0.15624,-1
58,0.45226,0.20146,0.75319,1.6754,0.39593,0.26199,0.97971,0.016204,981.98,-0.013363,-1
95,0.56746,0.3137,1.3609,2.1172,0.064301,1.9233,1.5323,0.008183,2233.1,0.020901,-1
5,0.1841,0.026999,0.079928,0.042205,0.000101,0.042706,0.094159,0.002917,81.524,-0.19115,-1
33,0.17253,0.028732,0.10982,0.90322,0.000836,0.069784,0.15552,0.003654,3782.9,0.078478,1
4,0.10008,0.007402,0.023396,0.004246,0.000001,0.023787,0.024238,0.00348,88.576,0.1503,1
32,0.30432,0.088706,0.34294,0.99512,0.002299,0.18806,0.43655,0.007424,944.48,-0.002416,-1
49,0.46862,0.21506,0.84683,0.18062,0.003001,3.2366,0.85847,0.000865,460.56,0.00276,-1
13,0.30222,0.084128,0.30577,0.063203,0.0279,0.095863,0.327,0.007789,204.81,-0.026653,-1
13,0.27562,0.074201,0.23996,0.37302,0.009794,0.077625,0.40522,0.029315,250.09,-0.12419,-1
16,0.31174,0.08808,0.33282,0.37906,0.001582,0.18479,0.38556,0.015316,292.61,-0.017686,-1
34,0.49498,0.23662,0.88817,0.15916,0.016073,1.4644,0.94304,0.011162,426.11,0.063448,-1
13,0.31225,0.089697,0.33036,0.051862,0.000679,0.55093,0.33386,0.001024,56.134,-0.005625,-1
7,0.17871,0.026457,0.088674,0.02868,0.000053,0.074374,0.095523,0.006865,102.42,0.19911,-1
58,0.45258,0.20181,0.75436,1.7078,0.42609,0.25631,0.99108,0.016748,1159.9,-0.011076,-1
95,0.56704,0.3132,1.3655,2.0697,0.071853,1.8676,1.5382,0.008556,2314.9,0.020973,-1
5,0.18187,0.026016,0.081064,0.03732,0.000038,0.051381,0.090591,0.00454,69.238,-0.21595,-1
34,0.17508,0.029435,0.11209,0.75111,0.000566,0.071334,0.14819,0.002283,3823.3,0.066921,1
8,0.12096,0.012073,0.046447,0.047473,0.000009,0.023437,0.058716,0.008465,257.1,0.19387,1
29,0.29814,0.084143,0.3313,0.57607,0.000479,0.22407,0.38381,0.009316,826.81,0.0142,-1
5,0.23745,0.043506,0.12265,0.031934,0.000575,0.062969,0.14112,0.025144,30.347,-0.33066,-1
50,0.47314,0.21941,0.86587,0.9829,0.015777,1.4838,0.90431,0.002626,593.74,-0.013364,-1
13,0.30342,0.084469,0.30961,0.059815,0.000905,0.40013,0.32074,0.005165,166.9,-0.009575,-1
11,0.259,0.06483,0.17829,0.24851,0.002124,0.072742,0.27391,0.016963,233.22,0.11287,-1
21,0.32868,0.1031,0.38161,0.5948,0.001174,0.22296,0.46246,0.014015,384.87,-0.059901,-1
34,0.49841,0.24007,0.90281,0.16941,0.022715,1.2704,0.95601,0.011503,390.42,0.064603,-1
13,0.31251,0.089979,0.33171,0.039198,0.009767,0.16828,0.33442,0.000706,57.338,-0.005625,-1
7,0.17521,0.025258,0.095999,0.037716,0.000024,0.080908,0.10474,0.011714,213.55,0.14557,-1
100,0.52025,0.26687,1.1122,1.1699,0.82765,0.46629,1.2933,0.007415,2912.7,0.005315,-1
34,0.40389,0.15856,0.55999,2.0291,0.04773,0.26137,0.74777,0.020681,375.13,-0.004036,-1
47,0.3076,0.091637,0.35188,3.3974,0.007359,0.1666,0.54703,0.007284,1944.8,0.036032,-1
6,0.18135,0.025228,0.07894,0.062308,0.000147,0.04071,0.1188,0.021747,144.42,0.48105,-1
67,0.48679,0.23336,0.92878,0.20741,0.022063,1.7558,0.94496,0.001409,686.22,-0.001169,-1
5,0.1996,0.031693,0.086351,0.039446,0.000226,0.039705,0.10231,0.013074,65.242,-0.004602,-1
3,0.087728,0.005126,0.015377,0.000031,0,1.253,0.015377,0,0.79808,-0.003068,-1
